frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
2662,88.733,haar,0.0000,Neutral,---,---,,---,0.0016,-0.1809,0.7935,0.1682,0.0237,0.0000,0.0682,0.0698,0.0151,0.0000,0.0517,0.0654,0.0016,0.1682,0.1682,0.0164,0.0000,0.0000,0.0019,0.0507,0.000016,IDLE,0,-0.2758,0.0045,0.2747,0.2862,0.0418,0.0004,0.0007,0.1808,0.3684,0.1050,0.0171,0.0000,0.0000,0.0045,0.0025,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0237,0.0000,0.0000,0.1555,0.0423,0.0053,0.0009,0.0016,0.0077,0.7935,0.1394,0.0094,1,1,24.3,56.8,407.7
2663,88.767,haar,0.0000,Neutral,---,---,,---,0.0040,-0.1430,0.7663,0.1786,0.9033,0.0000,0.0739,0.0761,0.0270,0.0000,0.0737,0.0703,0.0040,0.1786,0.1786,0.0268,0.0000,0.0000,0.0047,0.0507,0.000000,IDLE,0,-0.2352,0.0054,0.2192,0.2632,0.0469,0.0004,0.0005,0.2435,0.3754,0.1351,0.0331,0.0000,0.0000,0.0054,0.0036,0.0026,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.1524,0.0042,0.9033,0.4783,0.3121,0.0477,0.0051,0.0013,0.0040,0.0139,0.7663,0.1464,0.0153,1,1,24.9,56.8,407.7
2664,88.800,haar,0.0000,Neutral,---,---,,---,0.0031,-0.1984,0.7658,0.1375,1.6092,0.0000,0.0569,0.0594,0.0031,0.0000,0.0750,0.0555,0.0031,0.1375,0.1375,0.0208,0.0000,0.0000,0.0036,0.0507,0.000000,IDLE,1,-0.1014,0.0015,0.0873,0.1189,0.1005,0.0003,0.0002,0.1721,0.4390,0.0708,0.0221,0.0000,0.0000,0.0015,0.0011,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6092,0.0000,0.0000,0.0000,0.0000,0.0247,0.0104,0.0009,0.0031,0.0217,0.7658,0.1578,0.0156,1,1,23.0,53.1,407.7
2665,88.833,haar,0.0000,Neutral,---,---,,---,0.0019,-0.1632,0.7635,0.1345,0.6237,0.0000,0.0549,0.0583,0.0087,0.0000,0.0538,0.0539,0.0019,0.1345,0.1345,0.0160,0.0000,0.0000,0.0022,0.0507,0.000000,IDLE,1,-0.0880,0.0024,0.0715,0.1098,0.1213,0.0003,0.0002,0.1392,0.5121,0.0419,0.0183,0.0000,0.0000,0.0024,0.0017,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.6237,0.0000,0.0000,0.0000,0.0000,0.0189,0.0399,0.0004,0.0019,0.0564,0.7635,0.1006,0.0185,1,1,23.7,53.1,407.7
2666,88.867,mp,0.0000,Neutral,---,---,,---,0.0204,-0.0837,0.6706,0.1657,2.0097,0.0160,0.0785,0.0839,0.0432,0.0000,0.1001,0.0765,0.0204,0.1657,0.1657,0.0581,0.0051,0.0000,0.0238,0.0507,0.000000,IDLE,0,-0.1020,0.0088,0.0907,0.1341,0.1056,0.0003,0.0002,0.2083,0.5156,0.1089,0.0438,0.0000,0.0000,0.0088,0.0069,0.0013,0.0000,0.0000,0.0000,0.0000,0.0021,0.0005,0.0000,0.0000,2.0097,0.7634,0.9360,0.0255,0.0041,0.0047,0.0204,0.0366,0.6706,0.1907,0.0475,1,1,25.5,53.1,407.7
2667,88.900,haar,0.0000,Neutral,---,---,,---,0.0027,-0.1717,0.8062,0.1715,0.7713,0.0000,0.0702,0.0727,0.0185,0.0000,0.0682,0.0686,0.0027,0.1715,0.1715,0.0217,0.0000,0.0000,0.0032,0.0507,0.000000,IDLE,0,-0.1833,0.0075,0.1612,0.2218,0.0621,0.0003,0.0003,0.1846,0.4384,0.1346,0.0416,0.0000,0.0000,0.0075,0.0049,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.7713,0.0000,0.1731,0.0228,0.0032,0.0015,0.0027,0.0105,0.8062,0.1380,0.0151,1,1,23.5,53.1,407.7
2668,88.933,haar,0.0000,Neutral,---,---,,---,0.0026,-0.1192,0.7234,0.1566,0.1656,0.0000,0.0642,0.0662,0.0244,0.0000,0.0516,0.0608,0.0026,0.1566,0.1566,0.0202,0.0000,0.0000,0.0030,0.0507,0.000000,IDLE,0,-0.1869,0.0016,0.1647,0.2127,0.0677,0.0004,0.0004,0.2329,0.3371,0.0968,0.0338,0.0000,0.0001,0.0016,0.0012,0.0022,0.0000,0.0000,0.0000,0.0000,0.0034,0.0032,0.1656,0.0270,0.0000,0.0000,0.0000,0.0526,0.0100,0.0037,0.0026,0.0161,0.7234,0.1792,0.0123,1,1,20.7,53.1,407.7
2669,88.967,haar,0.0000,Neutral,---,---,,---,0.0078,-0.1556,0.7694,0.1530,0.0007,0.0000,0.0659,0.0691,0.0187,0.0000,0.0498,0.0645,0.0078,0.1530,0.1530,0.0346,0.0000,0.0000,0.0090,0.0507,0.000000,IDLE,0,-0.2050,0.0019,0.1757,0.2387,0.0540,0.0004,0.0004,0.2409,0.3630,0.0729,0.0252,0.0000,0.0001,0.0019,0.0015,0.0020,0.0000,0.0000,0.0000,0.0000,0.0003,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,0.0022,0.0044,0.0078,0.0199,0.7694,0.1515,0.0238,1,1,23.2,53.1,407.7
2670,89.000,haar,0.0000,Neutral,---,---,,---,0.0055,-0.1138,0.7245,0.1588,1.0398,0.0000,0.0668,0.0692,0.0276,0.0000,0.0712,0.0658,0.0055,0.1588,0.1588,0.0296,0.0000,0.0000,0.0064,0.0507,0.000000,IDLE,0,-0.2146,0.0254,0.2183,0.2689,0.0422,0.0004,0.0004,0.1963,0.3745,0.1076,0.0331,0.0001,0.0001,0.0254,0.0182,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0398,0.2380,0.1746,0.0148,0.0007,0.0089,0.0055,0.0216,0.7245,0.2066,0.0174,1,1,20.2,53.1,407.7
2671,89.033,haar,0.0000,Neutral,---,---,,---,0.0077,-0.1572,0.7005,0.0987,0.9294,0.0000,0.0441,0.0484,0.0020,0.0000,0.0520,0.0428,0.0077,0.0987,0.0987,0.0275,0.0000,0.0000,0.0084,0.0507,0.000000,IDLE,1,-0.0097,0.1543,0.1857,0.2071,0.0247,0.0006,0.0005,0.1781,0.3157,0.1240,0.0641,0.0002,0.0003,0.1543,0.1262,0.0004,0.0000,0.0000,0.0000,0.0000,0.0056,0.0047,0.0000,0.0000,0.4938,0.9294,0.0000,0.0283,0.0013,0.0091,0.0077,0.0063,0.7005,0.2175,0.0293,1,1,20.2,53.1,407.7
2672,89.067,haar,0.0000,Neutral,---,---,,---,0.0037,-0.1957,0.6422,0.0830,1.2656,0.0000,0.0355,0.0381,0.0000,0.0000,0.0521,0.0346,0.0037,0.0830,0.0830,0.0176,0.0000,0.0000,0.0041,0.0507,0.000000,IDLE,1,-0.0208,0.1030,0.1360,0.0985,0.0668,0.0007,0.0008,0.1766,0.2861,0.0306,0.0728,0.0012,0.0023,0.0442,0.1030,0.0001,0.0000,0.0000,0.0000,0.0000,0.0042,0.0100,1.2656,0.0000,0.0000,0.2603,0.0000,0.0247,0.0029,0.0117,0.0037,0.0059,0.6422,0.2919,0.0170,1,1,24.3,51.3,407.7
2673,89.100,haar,0.0000,Neutral,CONC,---,,---,0.0020,-0.1204,0.5812,0.0387,0.0197,0.0000,0.0167,0.0184,0.0000,0.0000,0.0130,0.0153,0.0020,0.0387,0.0387,0.0088,0.0000,0.0000,0.0021,0.0507,0.000000,IDLE,1,-0.1885,0.0002,0.1531,0.2242,0.0397,0.0008,0.0002,0.4298,0.2723,0.0078,0.0118,0.0000,0.0000,0.0001,0.0002,0.0008,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0197,0.0000,0.0000,0.0000,0.0831,0.0017,0.0030,0.0020,0.0008,0.5812,0.3176,0.0107,1,1,22.8,51.3,407.7
2674,89.133,haar,0.0000,Neutral,CONC,---,,---,0.0003,-0.0876,0.7994,0.0415,0.4794,0.0000,0.0168,0.0183,0.0000,0.0000,0.0222,0.0157,0.0003,0.0415,0.0415,0.0035,0.0000,0.0000,0.0003,0.0507,0.000000,IDLE,1,-0.3521,0.0008,0.2090,0.4968,0.0058,0.0011,0.0002,0.3101,0.3083,0.0083,0.0278,0.0000,0.0000,0.0004,0.0008,0.0006,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000,0.0000,0.0000,0.0152,0.4794,0.0831,0.0629,0.0088,0.0005,0.0003,0.0082,0.7994,0.1116,0.0082,1,1,24.0,51.3,407.7
2675,89.167,haar,0.0000,Neutral,CONC,---,,---,0.0032,-0.1339,0.7605,0.0366,0.3613,0.0000,0.0165,0.0264,0.0000,0.0000,0.0198,0.0161,0.0032,0.0366,0.0366,0.0108,0.0000,0.0000,0.0033,0.0507,0.000000,IDLE,1,-0.2495,0.0015,0.1170,0.3857,0.0058,0.0012,0.0004,0.3606,0.2211,0.0203,0.0174,0.0000,0.0000,0.0013,0.0015,0.0026,0.0000,0.0000,0.0000,0.0000,0.0029,0.0072,0.0000,0.0607,0.3613,0.0000,0.0000,0.0253,0.0126,0.0034,0.0032,0.0378,0.7605,0.1049,0.0523,1,1,25.3,51.3,407.7
2676,89.200,haar,0.0000,Neutral,CONC,---,,---,0.0033,-0.1237,0.7538,0.0410,0.6601,0.0000,0.0184,0.0263,0.0000,0.0000,0.0272,0.0175,0.0033,0.0410,0.0410,0.0116,0.0000,0.0000,0.0034,0.0507,0.000000,IDLE,1,-0.2430,0.0015,0.1521,0.3371,0.0035,0.0016,0.0008,0.2989,0.1974,0.0239,0.0394,0.0000,0.0000,0.0010,0.0015,0.0053,0.0000,0.0000,0.0000,0.0000,0.0099,0.0124,0.0000,0.0814,0.1087,0.6601,0.1335,0.0473,0.0102,0.0012,0.0033,0.0136,0.7538,0.1279,0.0428,1,1,23.5,51.3,407.7
2677,89.233,haar,0.0000,Neutral,CONC,---,,---,0.0011,-0.1392,0.7173,0.0325,0.0866,0.0000,0.0137,0.0162,0.0000,0.0000,0.0121,0.0130,0.0011,0.0325,0.0325,0.0061,0.0000,0.0000,0.0012,0.0507,0.000000,IDLE,1,-0.1768,0.0008,0.1186,0.2367,0.0064,0.0022,0.0016,0.2443,0.2062,0.0139,0.0276,0.0000,0.0000,0.0005,0.0008,0.0079,0.0000,0.0000,0.0000,0.0000,0.0173,0.0229,0.0866,0.0793,0.0000,0.0000,0.0000,0.0505,0.0235,0.0013,0.0011,0.0291,0.7173,0.1634,0.0138,1,1,25.8,51.3,407.7
2678,89.267,haar,0.0000,Neutral,---,---,,---,0.0042,-0.0648,0.6862,0.1352,0.9847,0.0152,0.0566,0.0698,0.0297,0.0000,0.0623,0.0535,0.0042,0.1352,0.1352,0.0238,0.0000,0.0000,0.0047,0.0507,0.000000,IDLE,1,-0.1814,0.0076,0.1359,0.2430,0.0066,0.0013,0.0008,0.3264,0.2543,0.0417,0.0604,0.0000,0.0000,0.0046,0.0076,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.8336,0.9847,3.0816,0.0551,0.0307,0.0031,0.0042,0.0389,0.6862,0.1118,0.0701,1,1,23.4,51.3,407.7
2679,89.300,haar,0.0000,Neutral,CONC,---,,---,0.0027,-0.0966,0.6650,0.0407,0.4872,0.0000,0.0179,0.0236,0.0000,0.0000,0.0233,0.0169,0.0027,0.0407,0.0407,0.0104,0.0000,0.0000,0.0028,0.0507,0.000000,IDLE,1,-0.1855,0.0017,0.1213,0.2539,0.0033,0.0016,0.0010,0.4085,0.3008,0.0235,0.0252,0.0000,0.0000,0.0015,0.0017,0.0207,0.0000,0.0000,0.0000,0.0000,0.0093,0.0056,0.0000,0.4872,0.0000,0.0000,0.0000,0.0556,0.0259,0.0015,0.0027,0.0325,0.6650,0.1854,0.0315,1,1,22.8,51.3,407.7
2680,89.333,haar,0.0000,Neutral,---,---,,---,0.0042,-0.0273,0.6394,0.1252,0.4744,0.0337,0.0526,0.0668,0.0342,0.0000,0.0492,0.0468,0.0042,0.1252,0.1252,0.0230,0.0000,0.0000,0.0048,0.0507,0.000000,IDLE,1,-0.1372,0.0028,0.0932,0.1881,0.0043,0.0017,0.0012,0.3497,0.2957,0.0299,0.0410,0.0000,0.0000,0.0023,0.0028,0.0228,0.0000,0.0000,0.0000,0.0000,0.0033,0.0066,0.0300,0.0629,0.1910,0.4744,2.5359,0.1105,0.0140,0.0031,0.0042,0.0150,0.6394,0.1388,0.0751,1,1,22.5,51.3,407.7
2681,89.367,haar,0.0000,Neutral,---,---,,---,0.0055,-0.0842,0.6734,0.1278,0.1491,0.0006,0.0544,0.0655,0.0242,0.0000,0.0441,0.0504,0.0055,0.1278,0.1278,0.0265,0.0000,0.0000,0.0062,0.0507,0.000000,IDLE,1,-0.1588,0.0035,0.1288,0.1968,0.0056,0.0020,0.0013,0.3282,0.2907,0.0256,0.0460,0.0000,0.0000,0.0025,0.0035,0.0205,0.0000,0.0000,0.0000,0.0000,0.0088,0.0040,0.0395,0.0000,0.0000,0.1491,0.0769,0.0732,0.0140,0.0027,0.0055,0.0203,0.6734,0.1497,0.0612,1,1,25.5,52.6,407.8
2682,89.400,haar,0.0000,Neutral,---,---,,---,0.0047,-0.0904,0.6980,0.1337,0.0000,0.0000,0.0563,0.0655,0.0244,0.0000,0.0424,0.0524,0.0047,0.1337,0.1337,0.0251,0.0000,0.0000,0.0053,0.0507,0.000000,IDLE,1,-0.1639,0.0032,0.1375,0.1972,0.0040,0.0017,0.0010,0.3588,0.3702,0.0130,0.0332,0.0001,0.0001,0.0022,0.0032,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1764,0.0690,0.0141,0.0054,0.0047,0.0211,0.6980,0.1369,0.0506,1,1,21.1,52.6,407.8
2683,89.433,haar,0.0000,Neutral,---,---,,---,0.0024,-0.0871,0.7492,0.1239,0.0184,0.0000,0.0510,0.0559,0.0209,0.0000,0.0387,0.0474,0.0024,0.1239,0.1239,0.0171,0.0000,0.0000,0.0027,0.0507,0.000000,IDLE,1,-0.1336,0.0009,0.0794,0.1900,0.0046,0.0018,0.0011,0.3773,0.3819,0.0129,0.0155,0.0000,0.0000,0.0008,0.0009,0.0127,0.0000,0.0000,0.0000,0.0000,0.0040,0.0037,0.0184,0.0000,0.0000,0.0000,0.0000,0.0693,0.0164,0.0045,0.0024,0.0269,0.7492,0.1044,0.0270,1,1,25.4,52.6,407.8
2684,89.467,haar,0.0000,Neutral,---,---,,---,0.0018,-0.1193,0.7217,0.1241,0.2542,0.0000,0.0507,0.0541,0.0143,0.0000,0.0432,0.0487,0.0018,0.1241,0.1241,0.0149,0.0000,0.0000,0.0020,0.0507,0.000000,IDLE,1,-0.1246,0.0006,0.0729,0.1779,0.0068,0.0018,0.0014,0.3705,0.3733,0.0150,0.0240,0.0000,0.0000,0.0005,0.0006,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0660,0.2081,0.0645,0.2542,0.0078,0.0399,0.0422,0.0027,0.0018,0.0583,0.7217,0.1147,0.0187,1,1,23.9,52.6,407.8
2685,89.500,haar,0.0000,Neutral,---,---,,---,0.0074,-0.0488,0.6230,0.1147,0.0939,0.0166,0.0503,0.0570,0.0283,0.0000,0.0400,0.0448,0.0074,0.1147,0.1147,0.0291,0.0000,0.0000,0.0082,0.0507,0.000000,IDLE,1,-0.1254,0.0011,0.0980,0.1556,0.0072,0.0016,0.0013,0.3067,0.3523,0.0182,0.0224,0.0000,0.0000,0.0010,0.0011,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,0.0000,0.0939,0.0000,0.0000,0.1087,0.0193,0.0075,0.0074,0.0163,0.6230,0.1767,0.0411,1,1,25.8,52.6,407.8
2686,89.533,haar,0.0000,Neutral,CONC,---,,---,0.0032,-0.1332,0.7493,0.0355,0.0030,0.0000,0.0162,0.0216,0.0000,0.0000,0.0123,0.0153,0.0032,0.0355,0.0355,0.0107,0.0000,0.0000,0.0034,0.0507,0.000000,IDLE,1,-0.1814,0.0009,0.1465,0.2185,0.0047,0.0017,0.0013,0.3708,0.3853,0.0135,0.0177,0.0000,0.0000,0.0008,0.0009,0.0067,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0502,0.0246,0.0025,0.0032,0.0218,0.7493,0.1177,0.0306,1,1,23.9,52.6,407.8
2687,89.567,haar,0.0000,Neutral,CONC,---,,---,0.0053,-0.0458,0.6691,0.0380,0.2410,0.0000,0.0184,0.0266,0.0049,0.0000,0.0189,0.0162,0.0053,0.0380,0.0380,0.0141,0.0000,0.0000,0.0055,0.0507,0.000000,IDLE,1,-0.1492,0.0007,0.0873,0.2128,0.0040,0.0015,0.0008,0.3457,0.4269,0.0215,0.0216,0.0000,0.0000,0.0007,0.0007,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2402,0.2410,0.1173,0.0746,0.1174,0.0216,0.0059,0.0053,0.0342,0.6691,0.1001,0.0464,1,1,23.5,52.6,407.8
2688,89.600,haar,0.0000,Neutral,---,---,,---,0.0022,-0.1344,0.7291,0.1394,0.1589,0.0000,0.0571,0.0599,0.0160,0.0000,0.0461,0.0542,0.0022,0.1394,0.1394,0.0174,0.0000,0.0000,0.0025,0.0507,0.000000,IDLE,1,-0.1017,0.0021,0.0635,0.1453,0.0093,0.0003,0.0002,0.4853,0.4697,0.0217,0.0194,0.0002,0.0001,0.0021,0.0021,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1589,0.0000,0.0063,0.0000,3.0421,0.0498,0.0494,0.0038,0.0022,0.0508,0.7291,0.0984,0.0165,1,1,24.4,52.6,407.8
2689,89.633,haar,0.0000,Neutral,---,---,,---,0.0021,-0.1371,0.6626,0.1414,1.0602,0.0000,0.0578,0.0600,0.0160,0.0000,0.0647,0.0555,0.0021,0.1414,0.1414,0.0172,0.0000,0.0000,0.0024,0.0507,0.000000,IDLE,1,-0.1309,0.0058,0.1070,0.1687,0.0098,0.0004,0.0006,0.4172,0.4007,0.0571,0.0206,0.0001,0.0001,0.0058,0.0048,0.0007,0.0000,0.0000,0.0000,0.0000,0.0018,0.0122,0.0125,0.0000,1.0602,0.0361,0.0580,0.0398,0.1160,0.0036,0.0021,0.0709,0.6626,0.0918,0.0131,1,1,24.2,52.6,407.8
2690,89.667,haar,0.0000,Neutral,---,---,,---,0.0016,-0.1434,0.5824,0.1345,2.3807,0.0000,0.0548,0.0568,0.0125,0.0000,0.0888,0.0537,0.0016,0.1345,0.1345,0.0149,0.0000,0.0000,0.0019,0.0498,-0.000098,IDLE,1,-0.0756,0.0044,0.0868,0.0736,0.0077,0.0012,0.0044,0.4419,0.2200,0.1364,0.0264,0.0002,0.0002,0.0044,0.0029,0.0007,0.0000,0.0000,0.0000,0.0000,0.0248,0.1121,0.0000,0.0003,2.3807,0.1738,0.0000,0.0189,0.1574,0.0029,0.0016,0.1413,0.5824,0.0838,0.0117,1,1,24.3,53.3,407.8
2691,89.700,haar,0.0000,Neutral,---,---,,---,0.0029,-0.1510,0.4897,0.1275,2.6520,0.0000,0.0527,0.0550,0.0095,0.0000,0.0927,0.0512,0.0029,0.1275,0.1275,0.0193,0.0000,0.0000,0.0033,0.0482,-0.000254,IDLE,1,-0.0649,0.0137,0.1107,0.0476,0.0138,0.0017,0.0389,0.5099,0.0170,0.0510,0.1148,0.0005,0.0002,0.0082,0.0137,0.0003,0.0000,0.0000,0.0000,0.0000,0.0130,1.0347,0.1818,0.0000,0.0000,2.6520,0.0000,0.0283,0.1942,0.0047,0.0029,0.1210,0.4897,0.1448,0.0143,1,1,26.0,53.3,407.8
2692,89.733,haar,0.0000,Neutral,---,---,,---,0.0024,-0.1284,0.5322,0.1106,0.4415,0.0000,0.0457,0.0488,0.0087,0.0000,0.0432,0.0449,0.0024,0.1106,0.1106,0.0161,0.0000,0.0000,0.0026,0.0417,-0.000904,IDLE,1,-0.0718,0.0278,0.1238,0.0757,0.0285,0.0040,0.0447,0.3466,0.0221,0.0578,0.0902,0.0001,0.0001,0.0143,0.0278,0.0002,0.0000,0.0000,0.0000,0.0000,0.0698,0.1756,0.4415,0.0000,0.2058,0.0000,0.0000,0.0159,0.2322,0.0015,0.0024,0.0956,0.5322,0.1023,0.0181,1,1,23.7,53.3,407.8
2693,89.767,haar,0.0000,Neutral,---,---,,---,0.0057,-0.1768,0.7707,0.0879,0.2565,0.0000,0.0386,0.0444,0.0000,0.0000,0.0343,0.0377,0.0057,0.0879,0.0879,0.0224,0.0000,0.0000,0.0062,0.0370,-0.001373,IDLE,1,-0.0901,0.0128,0.1002,0.1067,0.0233,0.0078,0.0184,0.1644,0.0494,0.0664,0.0568,0.0000,0.0000,0.0073,0.0128,0.0002,0.0000,0.0000,0.0000,0.0000,0.1134,0.0000,0.0000,0.0000,0.2565,0.0000,0.0000,0.0220,0.0364,0.0014,0.0057,0.0570,0.7707,0.0720,0.0350,1,1,23.9,53.3,407.8
2694,89.800,haar,0.0000,Neutral,---,---,,---,0.0078,-0.0800,0.5223,0.0961,1.5383,0.0000,0.0431,0.0581,0.0167,0.0000,0.0635,0.0425,0.0078,0.0961,0.0961,0.0274,0.0000,0.0000,0.0085,0.0253,-0.002545,IDLE,1,-0.0978,0.0091,0.0906,0.1227,0.0412,0.0082,0.0177,0.0661,0.0409,0.0649,0.1081,0.0001,0.0000,0.0042,0.0091,0.0002,0.0000,0.0000,0.0000,0.0000,0.0118,0.0000,0.5383,0.0000,0.0000,1.5383,0.2468,0.0144,0.1653,0.0009,0.0078,0.1450,0.5223,0.0613,0.0830,1,1,22.9,53.3,407.8
2695,89.833,haar,0.0000,Neutral,---,---,,---,0.0152,-0.1188,0.6084,0.0992,0.2547,0.0000,0.0488,0.0667,0.0136,0.0000,0.0425,0.0479,0.0152,0.0992,0.0992,0.0388,0.0040,0.0000,0.0167,0.0188,-0.003195,IDLE,1,-0.1368,0.0160,0.1631,0.1456,0.0497,0.0061,0.0251,0.0619,0.0293,0.0690,0.0757,0.0001,0.0001,0.0103,0.0160,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.2233,0.2547,0.0000,0.1230,0.0000,0.0939,0.0188,0.0919,0.0053,0.0152,0.0843,0.6084,0.0716,0.1045,1,1,25.2,53.3,407.8
2696,89.867,haar,0.0125,Neutral,---,STARTLE,,---,0.0401,-0.0553,0.5032,0.0912,3.4029,0.0033,0.0605,0.0973,0.0364,0.0033,0.1155,0.0596,0.0401,0.0912,0.0912,0.0605,0.0304,0.0125,0.0437,0.0120,-0.003870,IDLE,1,-0.0432,0.0262,0.0892,0.0502,0.1631,0.0093,0.0187,0.0635,0.0542,0.0258,0.0739,0.0001,0.0000,0.0136,0.0262,0.0003,0.0000,0.0000,0.0000,0.0000,0.0966,0.0000,3.4029,0.0034,0.0000,0.0000,0.0000,0.0162,0.0353,0.0049,0.0401,0.0594,0.5032,0.1170,0.2239,1,1,23.2,53.3,407.8
2697,89.900,haar,0.0438,Neutral,---,---,,---,0.0571,-0.0011,0.4371,0.1062,0.5709,0.0418,0.0767,0.1380,0.0602,0.0418,0.0718,0.0756,0.0571,0.1062,0.1062,0.0779,0.0479,0.0438,0.0631,0.0107,-0.004003,IDLE,1,-0.0779,0.0092,0.1013,0.0718,0.1507,0.0135,0.0216,0.0540,0.0382,0.0298,0.0929,0.0000,0.0000,0.0038,0.0092,0.0010,0.0000,0.0000,0.0000,0.0000,0.1258,0.0866,0.0000,0.0201,0.1215,0.5709,0.4512,0.0154,0.0210,0.0019,0.0571,0.0575,0.4371,0.0468,0.3634,1,1,23.2,53.3,407.8
2698,89.933,haar,0.0494,Neutral,---,---,,---,0.0886,-0.0590,0.4386,0.1149,1.8055,0.0106,0.0991,0.1316,0.0670,0.0106,0.1149,0.0975,0.0886,0.1149,0.1149,0.1009,0.0788,0.0494,0.0988,0.0114,-0.003938,IDLE,1,-0.0745,0.0078,0.0868,0.0768,0.2109,0.0086,0.0123,0.0632,0.0497,0.0245,0.0957,0.0000,0.0000,0.0033,0.0078,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8055,0.0000,0.0000,0.0830,0.2595,0.0164,0.0146,0.0029,0.0886,0.0169,0.4386,0.1710,0.2510,1,1,25.0,52.4,407.8
2699,89.967,haar,0.1571,Surprise,---,---,,---,0.1884,0.0298,0.3474,0.1152,1.9385,0.0640,0.1591,0.1909,0.1347,0.0640,0.1675,0.1570,0.1884,0.1152,0.1884,0.1473,0.1805,0.1571,0.2101,0.0134,-0.003641,IDLE,0,-0.0626,0.0053,0.0785,0.0565,0.2755,0.0090,0.0152,0.0545,0.0408,0.0159,0.0623,0.0000,0.0000,0.0021,0.0053,0.0005,0.0000,0.0000,0.0000,0.0000,0.0097,0.0862,1.9385,0.0000,0.0000,0.0000,0.0077,0.0133,0.0113,0.0047,0.1884,0.0093,0.2477,0.1779,0.3474,1,1,25.4,52.4,407.8
2700,90.000,haar,0.0474,Neutral,---,---,,---,0.0625,-0.0015,0.4028,0.0947,0.0018,0.0370,0.0754,0.1351,0.0594,0.0370,0.0597,0.0744,0.0625,0.0947,0.0947,0.0769,0.0543,0.0474,0.0684,0.0128,-0.003538,IDLE,1,-0.0572,0.0026,0.0664,0.0533,0.2030,0.0043,0.0035,0.1064,0.0699,0.0151,0.0358,0.0000,0.0000,0.0014,0.0026,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0137,0.0247,0.0022,0.0625,0.0571,0.4028,0.0759,0.3612,1,1,25.6,52.4,407.8
2701,90.033,haar,0.0327,Neutral,---,---,,---,0.0530,-0.0265,0.5531,0.1194,1.5194,0.0319,0.0796,0.1089,0.0571,0.0319,0.0927,0.0784,0.0530,0.1194,0.1194,0.0796,0.0441,0.0327,0.0594,0.0098,-0.003186,IDLE,1,-0.0414,0.0070,0.0496,0.0474,0.2255,0.0031,0.0014,0.1539,0.1022,0.0297,0.0865,0.0000,0.0000,0.0037,0.0070,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6751,0.0000,0.4367,1.5194,0.7432,0.0148,0.0124,0.0017,0.0530,0.0243,0.5531,0.1409,0.1997,1,1,23.1,52.4,407.8
