# session_start_utc=2026-05-02T13:24:48.337726+00:00
frame_idx,timestamp,r,g,b,face_detected,bbox
460,15.9667,82.936,50.32,47.452,1,"274,177,423,276"
461,15.9987,83.267,50.531,47.524,1,"273,176,423,277"
462,16.0307,83.715,50.686,47.827,1,"274,179,424,280"
463,16.0667,83.127,50.358,47.223,1,"273,178,426,279"
464,16.0987,83.383,50.266,47.487,1,"274,179,424,278"
465,16.1308,83.348,50.387,47.259,1,"276,180,423,279"
466,16.1667,83.106,50.301,47.502,1,"277,181,424,279"
467,16.1987,83.522,50.702,47.63,1,"274,177,424,278"
468,16.2306,82.91,50.133,47.21,1,"277,178,421,274"
469,16.2627,82.919,50.394,47.324,1,"274,176,422,274"
470,16.2987,84.216,50.937,48.196,1,"273,176,423,277"
471,16.3307,83.714,51.026,47.857,1,"274,175,425,276"
472,16.3626,84.241,51.224,48.171,1,"273,174,427,277"
473,16.3987,84.003,51.092,47.723,1,"275,178,424,277"
474,16.4307,84.14,50.71,48.104,1,"280,180,425,277"
475,16.4628,84.881,51.411,48.489,1,"280,178,427,277"
476,16.4986,85.014,51.297,48.568,1,"279,179,423,275"
477,16.5308,84.741,51.325,48.207,1,"280,180,424,276"
478,16.5627,84.362,50.553,47.997,1,"282,182,421,275"
479,16.599,84.417,51.032,47.841,1,"279,180,422,275"
480,16.6313,83.834,50.63,47.776,1,"280,181,421,274"
481,16.6628,84.294,50.945,47.574,1,"281,181,421,275"
482,16.6988,83.766,50.385,47.659,1,"283,182,421,273"
483,16.731,84.614,51.191,47.987,1,"281,180,422,274"
484,16.7628,85.03,51.266,48.508,1,"281,181,422,275"
485,16.7988,85.008,51.353,48.242,1,"281,180,421,274"
486,16.8308,84.778,51.03,48.279,1,"283,182,421,274"
487,16.8626,85.021,51.588,48.559,1,"282,180,423,274"
488,16.8946,84.929,51.486,48.75,1,"283,179,424,272"
489,16.9306,84.659,51.41,48.258,1,"283,181,421,273"
490,16.9626,85.382,51.777,48.949,1,"282,180,423,274"
491,16.9947,84.811,51.799,48.6,1,"283,179,422,272"
492,17.0307,85.124,51.937,49.037,1,"282,179,423,273"
493,17.0628,85.416,52.17,49.058,1,"280,178,424,274"
494,17.0947,84.957,51.663,49.021,1,"282,180,423,273"
495,17.1312,85.171,51.905,49.229,1,"282,179,425,274"
496,17.1626,85.48,51.846,49.226,1,"283,180,423,274"
497,17.1947,84.426,51.479,48.568,1,"283,180,424,273"
498,17.2307,84.783,51.435,48.863,1,"283,180,424,273"
499,17.2627,84.762,51.765,48.831,1,"283,180,425,275"
500,17.2948,85.471,51.926,49.173,1,"281,179,425,275"
501,17.3309,84.95,51.717,48.702,1,"282,180,426,276"
502,17.3627,85.431,52.079,49.27,1,"279,179,426,277"
503,17.3946,85.153,52.017,48.795,1,"281,180,426,277"
504,17.4267,84.899,51.91,49.344,1,"280,180,426,277"
505,17.4627,85.299,52.073,49.182,1,"278,178,425,277"
506,17.4948,85.692,52.314,49.485,1,"278,179,425,278"
507,17.5267,85.81,52.399,49.398,1,"276,178,426,279"
508,17.5626,85.638,52.103,49.35,1,"278,179,425,277"
509,17.5946,85.155,51.982,49.021,1,"278,179,425,277"
510,17.6266,85.271,52.03,49.24,1,"278,179,425,277"
511,17.6627,84.815,51.928,48.908,1,"279,179,426,277"
512,17.6951,85.311,51.968,49.292,1,"279,180,426,278"
513,17.7267,84.972,51.818,48.926,1,"278,180,425,278"
514,17.7627,84.925,51.804,49.014,1,"278,181,425,279"
515,17.7946,84.545,51.702,48.457,1,"277,179,425,277"
516,17.8267,85.141,51.671,49.012,1,"276,180,423,278"
517,17.8627,84.741,51.539,48.595,1,"276,181,424,279"
518,17.8947,84.954,51.575,48.902,1,"276,181,424,279"
519,17.9267,84.646,51.587,48.349,1,"276,182,424,280"
520,17.9587,85.2,51.62,48.735,1,"276,184,423,282"
521,17.9947,84.685,51.265,48.083,1,"276,185,420,281"
522,18.0266,84.137,50.912,48.451,1,"277,186,418,280"
523,18.0586,84.128,51.092,48.163,1,"276,184,420,280"
524,18.0946,84.105,50.948,48.399,1,"276,185,419,280"
525,18.1266,84.049,51.07,48.289,1,"275,185,419,281"
526,18.1586,84.136,50.989,48.501,1,"276,185,419,280"
527,18.1946,84.769,51.561,48.434,1,"273,182,420,281"
528,18.2266,84.179,51.469,48.345,1,"275,184,421,281"
529,18.2586,83.531,50.927,47.999,1,"277,185,420,280"
530,18.2948,84.296,51.193,48.363,1,"277,186,421,282"
531,18.3266,83.783,50.923,47.838,1,"277,186,418,280"
532,18.3587,85.064,51.531,48.574,1,"275,182,423,280"
533,18.3948,84.586,51.523,48.333,1,"276,179,423,277"
534,18.4266,85.81,51.897,49.046,1,"271,180,424,281"
535,18.4587,85.072,51.721,48.654,1,"276,180,423,278"
536,18.4948,84.693,50.829,48.482,1,"282,183,417,274"
537,18.5267,85.431,51.915,48.936,1,"275,175,424,274"
538,18.5587,86.218,52.153,49.61,1,"274,175,424,274"
539,18.591,86.136,52.193,48.989,1,"276,176,420,272"
540,18.6266,86.09,52.53,49.268,1,"277,178,421,274"
541,18.6587,85.827,52.384,49.039,1,"274,177,417,272"
542,18.6907,85.66,52.006,48.862,1,"277,179,415,271"
543,18.7267,85.82,52.308,48.817,1,"274,177,415,271"
544,18.7587,85.582,51.982,49.045,1,"276,181,413,272"
545,18.7906,85.245,51.945,48.666,1,"273,179,411,270"
546,18.8267,85.797,51.856,48.926,1,"274,180,409,270"
547,18.8587,86.4,52.657,48.907,1,"266,177,409,272"
548,18.8907,85.943,52.069,49.188,1,"268,179,405,270"
549,18.9266,85.705,52.005,48.727,1,"266,177,402,267"
550,18.9588,86.395,52.452,49.363,1,"267,175,405,267"
551,18.9909,86.202,52.563,48.989,1,"266,175,401,266"
552,19.0267,86.32,52.385,49.208,1,"265,173,403,264"
553,19.0587,86.149,52.617,49.008,1,"263,173,400,264"
554,19.0908,86.729,52.695,49.655,1,"263,174,398,264"
555,19.1227,86.659,52.687,49.377,1,"263,173,399,263"
556,19.1589,87.03,52.68,49.631,1,"264,173,398,262"
557,19.1906,87.21,52.681,49.332,1,"264,174,397,263"
558,19.2227,87.657,52.793,49.634,1,"262,173,396,262"
559,19.2587,87.593,52.823,49.578,1,"259,171,395,261"
560,19.2907,88.606,53.425,50.162,1,"258,172,396,265"
561,19.3227,87.843,53.246,49.648,1,"258,172,396,264"
562,19.3592,87.863,53.12,50.009,1,"257,173,393,263"
563,19.3907,87.264,52.731,49.543,1,"259,175,393,264"
564,19.4228,87.823,53.258,50.281,1,"258,173,393,264"
565,19.4591,87.12,52.833,49.621,1,"257,174,391,263"
566,19.4907,87.424,52.905,49.924,1,"256,174,392,264"
567,19.5228,87.197,52.831,49.626,1,"254,174,389,264"
568,19.5588,87.278,52.987,50.117,1,"253,173,388,263"
569,19.5908,86.53,52.169,49.111,1,"255,178,385,265"
570,19.6226,87.38,52.615,49.789,1,"253,177,388,267"
571,19.6548,87.475,52.794,49.522,1,"253,177,388,268"
572,19.6907,86.919,52.195,49.549,1,"251,178,383,266"
573,19.7228,85.984,51.914,48.754,1,"252,178,383,265"
574,19.7547,86.404,51.881,49.204,1,"252,181,384,269"
575,19.7907,86.961,52.505,49.109,1,"250,178,385,268"
576,19.8227,87.164,52.369,49.515,1,"249,179,386,270"
577,19.8549,87.299,52.57,49.127,1,"249,179,384,270"
578,19.8908,86.465,51.72,48.775,1,"250,184,385,274"
579,19.9227,85.556,51.405,48.358,1,"248,184,380,272"
580,19.9547,85.275,50.943,48.277,1,"245,189,376,276"
581,19.9906,85.063,51.258,48.296,1,"243,189,378,279"
582,20.0227,84.742,51.031,48.473,1,"242,189,378,279"
583,20.0547,84.282,50.919,47.909,1,"240,191,376,281"
584,20.0909,84.032,50.288,47.872,1,"237,195,372,285"
585,20.1228,83.676,50.389,47.453,1,"234,192,372,283"
586,20.1547,84.84,50.821,48.258,1,"234,188,374,282"
587,20.1906,84.455,50.855,47.948,1,"233,188,375,283"
588,20.2227,84.194,50.806,48.059,1,"228,185,372,281"
589,20.2546,83.453,49.966,47.262,1,"229,191,367,284"
590,20.2868,83.645,50.112,47.621,1,"225,192,364,285"
591,20.3229,83.659,50.352,47.39,1,"223,190,365,285"
592,20.355,84.376,50.703,47.754,1,"222,189,369,287"
593,20.3867,82.704,49.673,46.622,1,"221,194,362,288"
594,20.4227,83.599,50.38,47.747,1,"213,196,356,291"
595,20.4548,84.189,51.091,47.985,1,"210,193,357,291"
596,20.4868,84.484,51.228,48.612,1,"207,192,355,290"
597,20.5227,83.502,50.49,47.558,1,"211,190,355,286"
598,20.5552,81.41,48.31,46.27,1,"219,199,351,287"
599,20.5867,83.005,50.091,47.237,1,"215,193,356,287"
600,20.6227,82.493,49.246,46.847,1,"218,196,355,287"
601,20.6548,84.028,51.071,48.024,1,"213,191,360,290"
602,20.6867,83.254,49.837,47.272,1,"222,195,363,289"
603,20.7227,83.3,50.211,47.218,1,"219,193,363,289"
604,20.7551,83.636,50.268,47.658,1,"221,194,365,290"
605,20.7867,82.231,49.257,46.451,1,"227,201,365,293"
606,20.8186,82.778,49.398,46.98,1,"226,200,364,292"
607,20.8548,81.426,48.48,45.765,1,"229,205,362,294"
608,20.8866,81.552,48.392,46.105,1,"231,205,363,293"
609,20.9187,83.611,50.323,47.302,1,"226,198,370,294"
610,20.9547,82.823,49.336,47.021,1,"228,203,364,293"
611,20.9867,82.187,48.895,46.357,1,"230,205,364,294"
612,21.0188,83.118,49.456,46.569,1,"231,204,366,295"
613,21.0549,82.874,49.499,46.442,1,"232,204,370,297"
614,21.0871,82.669,49.116,46.572,1,"231,204,369,295"
615,21.1187,82.884,49.478,46.778,1,"230,203,368,296"
616,21.1547,83.316,49.56,47.225,1,"228,202,369,296"
617,21.1866,82.849,49.72,46.863,1,"227,201,371,297"
618,21.2187,82.436,49.148,46.65,1,"227,203,368,297"
619,21.2547,82.066,49.376,46.218,1,"229,199,370,293"
620,21.2868,82.086,49.281,46.484,1,"229,200,367,293"
621,21.3187,81.887,49.178,46.16,1,"228,200,366,293"
622,21.3509,81.079,48.529,46.142,1,"229,202,367,293"
623,21.3866,81.328,48.979,46.058,1,"230,203,368,296"
624,21.4187,81.776,49.077,46.765,1,"229,200,367,293"
625,21.4509,80.638,48.699,45.8,1,"232,203,370,294"
626,21.4868,82.154,49.175,46.778,1,"227,204,371,300"
627,21.5186,81.513,49.166,46.46,1,"227,203,371,299"
628,21.5507,81.839,49.105,46.767,1,"231,206,375,302"
629,21.5867,81.31,48.875,46.304,1,"233,207,375,302"
630,21.6187,81.467,48.604,46.433,1,"233,209,374,303"
631,21.6508,81.014,48.824,46.289,1,"232,203,375,298"
632,21.6866,81.266,48.684,46.521,1,"233,205,374,298"
633,21.7186,81.403,48.861,46.415,1,"233,206,374,300"
634,21.7512,81.942,48.925,46.693,1,"235,207,373,300"
635,21.7867,81.03,48.758,46.201,1,"237,206,375,297"
636,21.8189,82.102,49.621,46.903,1,"235,204,377,299"
637,21.8508,81.108,48.923,45.986,1,"237,207,373,297"
638,21.8867,81.532,48.94,46.305,1,"236,208,372,298"
639,21.9187,81.628,49.233,46.535,1,"235,207,373,298"
640,21.9506,83.192,50.064,47.622,1,"232,205,375,300"
641,21.9829,83.03,49.775,47.286,1,"233,206,371,299"
642,22.0194,83.268,49.945,47.799,1,"233,207,371,300"
643,22.0507,82.994,50.035,47.319,1,"230,206,369,299"
644,22.0827,83.721,50.535,47.93,1,"227,203,369,298"
645,22.1189,83.157,50.346,47.424,1,"222,203,363,296"
646,22.1508,84.407,50.625,48.234,1,"216,208,358,303"
647,22.1827,83.089,50.082,47.566,1,"215,206,351,296"
648,22.2188,84.785,51.186,48.566,1,"210,205,354,301"
649,22.2507,84.491,51.184,48.565,1,"208,205,348,299"
650,22.2827,84.93,51.863,49.486,1,"202,200,346,296"
651,22.3187,84.757,51.991,49.247,1,"200,201,344,297"
652,22.3507,85.243,52.357,50.027,1,"194,198,345,299"
653,22.3826,85.099,52.308,49.758,1,"192,204,340,302"
654,22.4187,84.216,51.787,49.785,1,"187,204,328,298"
655,22.4507,84.46,52.435,49.974,1,"183,200,330,298"
656,22.4829,85.262,53.946,51.867,1,"175,196,325,295"
657,22.5147,85.472,54.141,51.652,1,"174,201,318,297"
658,22.5507,83.362,51.525,49.881,1,"176,209,308,297"
659,22.5827,0.0,0.0,0.0,0,
660,22.6147,0.0,0.0,0.0,0,
661,22.6508,90.433,59.526,56.432,1,"155,199,308,301"
662,22.6827,0.0,0.0,0.0,0,
663,22.7148,0.0,0.0,0.0,0,
664,22.7507,0.0,0.0,0.0,0,
665,22.7828,91.329,61.351,58.178,1,"143,199,296,301"
666,22.8147,90.237,60.201,57.457,1,"144,200,292,298"
667,22.8509,88.609,58.281,55.07,1,"147,198,294,296"
668,22.8826,0.0,0.0,0.0,0,
669,22.9147,0.0,0.0,0.0,0,
670,22.9511,0.0,0.0,0.0,0,
671,22.9828,0.0,0.0,0.0,0,
672,23.0147,0.0,0.0,0.0,0,
673,23.0468,0.0,0.0,0.0,0,
674,23.0828,87.045,56.035,53.718,1,"152,202,291,295"
675,23.1148,88.382,57.744,54.99,1,"149,198,296,296"
676,23.1467,88.426,58.062,56.002,1,"148,199,289,293"
677,23.1827,86.973,56.212,53.753,1,"153,200,291,292"
678,23.2147,87.37,55.838,53.36,1,"156,200,296,294"
679,23.2467,90.855,60.613,57.501,1,"145,193,298,295"
680,23.2828,0.0,0.0,0.0,0,
681,23.3147,91.134,61.592,58.419,1,"143,192,296,294"
682,23.3467,0.0,0.0,0.0,0,
683,23.3827,88.161,57.515,54.692,1,"153,195,301,293"
684,23.4152,0.0,0.0,0.0,0,
685,23.4466,86.104,55.49,52.818,1,"155,190,300,287"
686,23.4829,84.521,53.294,51.279,1,"161,196,302,289"
687,23.5146,84.595,53.797,51.298,1,"160,193,302,288"
688,23.5467,83.761,51.521,49.525,1,"169,197,304,287"
689,23.5828,83.461,51.904,49.385,1,"167,194,308,287"
690,23.6149,84.099,51.775,49.269,1,"172,196,310,288"
691,23.6467,84.221,51.938,49.092,1,"174,194,315,287"
692,23.6788,84.468,52.007,49.653,1,"174,197,315,290"
693,23.7149,85.03,52.433,49.597,1,"177,195,317,289"
694,23.7467,86.245,52.91,50.208,1,"180,197,320,291"
695,23.7787,86.264,53.098,50.102,1,"180,198,324,294"
696,23.8151,84.945,51.517,49.163,1,"189,201,321,289"
697,23.8467,85.919,52.757,49.934,1,"187,195,331,291"
698,23.8787,86.642,52.647,49.958,1,"193,195,336,290"
699,23.9147,86.594,52.694,49.361,1,"199,199,337,292"
700,23.9467,86.82,52.711,49.681,1,"204,199,342,292"
701,23.9787,86.94,52.721,49.472,1,"208,196,352,292"
702,24.0147,86.941,52.472,49.612,1,"210,196,353,291"
703,24.0468,86.347,52.537,49.141,1,"210,196,352,291"
704,24.0787,86.407,52.441,49.473,1,"212,197,352,291"
705,24.1148,85.636,52.085,48.771,1,"213,200,351,292"
706,24.1467,86.965,52.7,49.679,1,"210,201,350,295"
707,24.1787,87.505,53.219,49.933,1,"206,200,346,294"
708,24.2109,87.78,53.315,49.788,1,"204,198,345,292"
709,24.2467,86.203,52.373,48.669,1,"204,204,342,295"
710,24.2787,86.65,52.712,49.399,1,"199,201,340,295"
711,24.3113,86.435,52.871,49.04,1,"199,193,343,289"
712,24.3467,86.537,52.528,49.164,1,"200,197,338,288"
713,24.379,87.453,53.253,49.541,1,"196,197,334,290"
714,24.4107,88.315,53.599,50.431,1,"194,198,332,291"
715,24.4467,87.883,53.515,50.307,1,"192,197,327,288"
716,24.4787,87.693,53.404,50.608,1,"184,198,321,289"
717,24.5106,86.763,53.297,50.456,1,"175,195,314,288"
718,24.5468,85.297,52.339,50.203,1,"168,200,302,289"
719,24.5787,84.743,52.657,49.985,1,"160,198,300,292"
720,24.6107,85.579,53.697,50.805,1,"155,199,297,294"
721,24.6469,83.45,52.402,49.474,1,"153,200,281,286"
722,24.6786,90.995,60.239,57.072,1,"136,192,289,294"
723,24.7107,92.516,63.501,60.177,1,"120,185,281,292"
724,24.7429,0.0,0.0,0.0,0,
725,24.7787,0.0,0.0,0.0,0,
726,24.8107,0.0,0.0,0.0,0,
727,24.8427,0.0,0.0,0.0,0,
728,24.8786,0.0,0.0,0.0,0,
729,24.9106,0.0,0.0,0.0,0,
730,24.9426,0.0,0.0,0.0,0,
731,24.9786,0.0,0.0,0.0,0,
732,25.0107,0.0,0.0,0.0,0,
733,25.0427,0.0,0.0,0.0,0,
734,25.0786,0.0,0.0,0.0,0,
735,25.1107,0.0,0.0,0.0,0,
736,25.1427,0.0,0.0,0.0,0,
737,25.1789,0.0,0.0,0.0,0,
738,25.2109,0.0,0.0,0.0,0,
739,25.2427,0.0,0.0,0.0,0,
740,25.2787,0.0,0.0,0.0,0,
741,25.3107,0.0,0.0,0.0,0,
742,25.3427,0.0,0.0,0.0,0,
743,25.3748,0.0,0.0,0.0,0,
744,25.4107,0.0,0.0,0.0,0,
745,25.4427,0.0,0.0,0.0,0,
746,25.4748,0.0,0.0,0.0,0,
747,25.511,0.0,0.0,0.0,0,
748,25.5427,104.551,73.624,71.019,1,"127,284,184,321"
749,25.5747,0.0,0.0,0.0,0,
750,25.6108,0.0,0.0,0.0,0,
751,25.6426,0.0,0.0,0.0,0,
752,25.6748,0.0,0.0,0.0,0,
753,25.7107,0.0,0.0,0.0,0,
754,25.7428,0.0,0.0,0.0,0,
755,25.775,0.0,0.0,0.0,0,
756,25.811,0.0,0.0,0.0,0,
757,25.8427,0.0,0.0,0.0,0,
758,25.8748,0.0,0.0,0.0,0,
759,25.9067,0.0,0.0,0.0,0,
760,25.9427,87.171,57.796,55.411,1,"128,182,271,277"
761,25.9749,88.981,59.275,56.322,1,"125,181,278,283"
762,26.0067,87.461,57.63,55.219,1,"127,184,270,279"
763,26.0427,86.666,57.687,55.022,1,"123,182,269,279"
764,26.0747,88.208,58.931,56.378,1,"120,181,273,283"
765,26.1067,84.26,53.955,51.46,1,"135,185,273,276"
766,26.1426,88.503,57.391,54.679,1,"131,185,284,287"
767,26.1747,86.183,55.729,52.712,1,"132,181,285,283"
768,26.2067,83.868,52.816,50.234,1,"138,184,279,278"
769,26.2427,84.512,53.083,50.288,1,"140,184,287,282"
770,26.275,83.505,51.513,49.081,1,"146,191,283,282"
771,26.3068,82.845,51.488,48.845,1,"145,189,286,282"
772,26.3429,81.946,50.793,48.637,1,"143,185,284,279"
773,26.375,82.674,50.998,48.305,1,"152,188,290,280"
774,26.4067,83.623,51.158,48.667,1,"154,184,297,279"
775,26.4389,84.089,51.573,48.58,1,"159,189,297,281"
776,26.4746,85.465,52.336,49.751,1,"162,192,300,285"
777,26.5067,84.803,52.151,49.029,1,"165,189,304,282"
778,26.5389,84.518,51.689,49.169,1,"165,193,300,284"
779,26.5747,85.133,52.01,49.174,1,"168,191,306,284"
780,26.6067,84.467,51.903,49.153,1,"169,188,310,282"
781,26.6386,84.481,51.906,48.642,1,"173,190,314,283"
782,26.6747,85.912,52.433,49.801,1,"174,191,316,286"
783,26.7067,85.13,51.562,48.556,1,"181,195,314,284"
784,26.7387,85.45,51.693,49.05,1,"181,193,319,284"
785,26.7748,85.52,51.847,48.714,1,"183,196,321,287"
786,26.8067,85.411,51.906,49.252,1,"184,195,320,285"
787,26.8388,85.982,52.242,49.329,1,"185,192,323,285"
788,26.875,85.711,51.688,49.294,1,"187,199,322,289"
789,26.9067,85.697,52.111,49.154,1,"188,196,323,287"
790,26.9387,85.171,51.428,48.894,1,"190,198,322,286"
791,26.9748,85.245,51.692,48.673,1,"191,196,327,286"
792,27.0067,86.061,52.256,49.331,1,"186,195,326,289"
793,27.0388,85.488,51.688,48.687,1,"190,196,328,287"
794,27.0708,85.832,51.641,49.02,1,"191,198,327,288"
795,27.1069,86.535,52.307,49.306,1,"191,197,329,290"
796,27.1387,86.338,52.0,49.649,1,"191,196,329,288"
797,27.1707,86.456,52.31,49.466,1,"191,195,334,290"
798,27.2067,86.466,52.466,49.682,1,"187,192,333,289"
799,27.239,86.377,52.306,49.27,1,"191,196,333,291"
800,27.2707,86.876,52.547,49.757,1,"191,196,335,292"
801,27.3067,86.181,52.229,49.206,1,"191,197,334,292"
802,27.3387,86.581,52.391,49.636,1,"191,194,335,290"
803,27.3707,86.546,52.444,49.412,1,"194,195,338,291"
804,27.4067,86.31,52.239,49.003,1,"200,198,335,289"
805,27.4387,86.24,52.275,48.834,1,"196,195,338,290"
806,27.4707,86.061,52.017,49.146,1,"196,196,339,291"
807,27.5068,85.318,51.781,48.603,1,"199,195,340,288"
808,27.5391,86.145,52.013,49.267,1,"203,196,344,290"
809,27.5709,86.225,52.084,49.062,1,"210,200,348,292"
810,27.6027,87.002,52.234,49.587,1,"211,199,352,293"
811,27.6386,86.124,52.013,48.686,1,"214,202,352,295"
812,27.6708,85.214,51.099,48.129,1,"216,206,351,296"
813,27.7027,85.689,51.868,48.407,1,"213,201,357,297"
814,27.7389,85.319,51.219,48.332,1,"215,205,356,298"
815,27.7708,84.248,50.701,47.794,1,"218,207,355,298"
816,27.8027,84.054,50.824,48.018,1,"218,206,355,297"
817,27.8388,84.144,50.744,47.853,1,"217,207,358,300"
818,27.8709,84.862,51.175,48.302,1,"218,206,358,300"
819,27.9028,83.954,50.43,47.604,1,"218,207,356,298"
820,27.9387,83.937,50.337,47.721,1,"218,208,356,299"
821,27.9709,83.931,50.579,47.363,1,"221,208,356,299"
822,28.0029,84.256,50.596,47.983,1,"221,208,356,299"
823,28.0393,83.094,49.941,47.287,1,"221,211,357,301"
824,28.0708,83.52,50.101,47.68,1,"221,209,357,299"
825,28.1027,83.746,50.564,47.856,1,"219,206,357,298"
826,28.135,83.686,50.468,47.891,1,"223,209,358,300"
827,28.1708,82.739,50.0,47.408,1,"222,210,356,299"
828,28.2029,83.833,50.405,47.483,1,"221,209,356,300"
829,28.235,83.256,50.241,47.064,1,"219,207,357,298"
830,28.271,83.89,50.439,47.629,1,"220,208,357,299"
831,28.3027,82.735,49.893,46.915,1,"222,211,358,301"
832,28.3348,83.181,50.16,47.345,1,"221,209,357,299"
833,28.3708,83.561,50.377,47.427,1,"222,209,357,300"
834,28.4027,83.978,50.353,47.898,1,"222,209,357,300"
835,28.4352,83.57,50.38,47.565,1,"222,209,357,300"
836,28.4707,83.497,50.057,47.772,1,"220,208,356,298"
837,28.5027,83.205,49.99,47.241,1,"219,207,355,297"
838,28.5347,83.569,50.246,47.784,1,"218,205,355,296"
839,28.5709,83.168,50.086,47.347,1,"219,207,354,297"
840,28.6027,83.248,50.137,47.552,1,"218,205,354,295"
841,28.6348,82.713,49.933,47.27,1,"219,206,353,295"
842,28.6709,83.231,50.176,47.971,1,"220,204,356,294"
843,28.7028,82.718,49.947,47.32,1,"223,205,357,294"
844,28.7348,83.772,50.802,48.416,1,"222,199,360,291"
845,28.7667,83.298,50.487,47.627,1,"223,202,358,292"
846,28.803,83.463,50.187,47.623,1,"224,205,359,295"
847,28.8348,84.004,50.823,47.726,1,"221,201,360,294"
848,28.8668,83.896,50.716,47.973,1,"227,200,362,290"
849,28.9027,83.355,50.605,47.676,1,"227,200,363,290"
850,28.935,83.857,50.696,48.108,1,"229,198,366,289"
851,28.9667,83.281,50.433,47.274,1,"230,202,365,292"
852,29.0027,83.142,50.364,47.736,1,"231,201,365,290"
853,29.0347,83.232,50.588,47.452,1,"235,202,368,291"
854,29.0668,84.299,50.963,48.253,1,"233,201,368,292"
855,29.1027,84.101,51.138,47.774,1,"233,200,371,293"
856,29.1348,83.866,50.393,47.793,1,"232,203,368,293"
857,29.1667,83.568,50.327,47.175,1,"233,204,368,294"
858,29.2028,84.046,50.629,47.615,1,"235,205,370,296"
859,29.2349,83.471,50.496,47.254,1,"233,204,370,295"
860,29.2667,83.434,50.166,47.511,1,"236,205,370,294"
861,29.2987,83.556,50.455,47.317,1,"234,202,369,292"
862,29.3347,83.847,50.551,47.87,1,"235,202,372,293"
863,29.3667,83.221,50.114,47.068,1,"238,204,371,293"
864,29.3989,83.296,50.232,47.301,1,"237,203,371,292"
865,29.4347,83.15,50.132,47.041,1,"237,204,371,293"
866,29.4668,83.645,50.308,47.425,1,"235,203,371,293"
867,29.499,83.688,50.537,47.374,1,"237,203,372,294"
868,29.5347,83.477,49.965,47.275,1,"237,204,371,293"
869,29.5667,82.971,49.811,46.829,1,"238,205,370,293"
870,29.5987,83.353,50.272,47.45,1,"236,199,372,289"
871,29.6352,83.101,50.251,47.293,1,"237,202,372,292"
872,29.6667,83.851,50.56,47.891,1,"238,200,373,291"
873,29.6987,83.293,50.298,47.499,1,"238,200,373,290"
874,29.7351,82.994,49.88,47.324,1,"240,203,372,291"
875,29.7667,82.484,49.924,47.136,1,"240,203,372,291"
876,29.7987,82.638,49.679,46.677,1,"241,204,372,291"
877,29.8307,82.797,50.219,47.067,1,"239,202,373,291"
878,29.8667,83.016,50.224,47.464,1,"239,203,373,292"
879,29.8987,82.689,49.866,47.124,1,"238,206,374,296"
880,29.9307,83.357,50.34,47.725,1,"240,204,378,296"
881,29.9667,82.58,49.867,46.992,1,"239,205,375,295"
882,29.9989,82.902,50.053,47.091,1,"240,205,377,296"
883,30.0308,82.395,50.121,46.917,1,"241,204,378,295"
884,30.0666,82.903,50.167,47.209,1,"241,204,378,295"
885,30.0989,82.708,50.205,47.149,1,"240,204,378,296"
886,30.131,83.021,50.297,47.61,1,"241,204,379,296"
887,30.1667,82.823,50.117,47.344,1,"240,205,378,297"
888,30.1987,82.739,49.938,47.336,1,"239,204,377,295"
889,30.2307,82.515,49.781,47.186,1,"240,205,377,296"
890,30.2667,82.601,49.598,47.2,1,"240,206,376,296"
891,30.2987,82.18,49.628,46.827,1,"241,206,377,296"
892,30.3307,83.338,50.314,47.639,1,"240,203,378,296"
893,30.3668,83.139,50.223,47.416,1,"239,204,377,297"
